tool,community,rank,metric,value
kraken,marine4,class,Sum of abundances,0.999830000000001
kraken,marine4,order,Sum of abundances,0.999550000000003
kraken,marine4,family,Sum of abundances,0.999140000000004
kraken,marine4,genus,Sum of abundances,0.996130000000009
kraken,marine4,species,Sum of abundances,0.986610000000016
kraken,marine4,phylum,Taxon counts,55
kraken,marine4,class,Taxon counts,97
kraken,marine4,order,Taxon counts,190
kraken,marine4,family,Taxon counts,326
kraken,marine4,genus,Taxon counts,795
kraken,marine4,species,Taxon counts,2794
sourmash,marine4,kingdom,Bray-Curtis distance,0.00562879800158924
sourmash,marine4,phylum,Bray-Curtis distance,0.14445007583034
sourmash,marine4,class,Bray-Curtis distance,0.155066281181854
sourmash,marine4,order,Bray-Curtis distance,0.18681615200344
sourmash,marine4,family,Bray-Curtis distance,0.214012310261845
sourmash,marine4,genus,Bray-Curtis distance,0.250679975962544
sourmash,marine4,species,Bray-Curtis distance,0.298403130214226
sourmash,marine4,phylum,Shannon diversity,1.52531752384452
sourmash,marine4,phylum,Shannon equitability,0.479953331588951
sourmash,marine4,class,Shannon diversity,1.98505810014949
sourmash,marine4,class,Shannon equitability,0.567725956616245
sourmash,marine4,order,Shannon diversity,2.95000112192681
sourmash,marine4,order,Shannon equitability,0.696723409938741
sourmash,marine4,family,Shannon diversity,3.37235903764477
sourmash,marine4,family,Shannon equitability,0.714710150332018
sourmash,marine4,genus,Shannon diversity,4.20004292784295
sourmash,marine4,genus,Shannon equitability,0.803721112041309
sourmash,marine4,species,Shannon diversity,4.35685761127782
sourmash,marine4,species,Shannon equitability,0.794954324161368
sourmash,marine4,kingdom,True positives,2
sourmash,marine4,kingdom,False negatives,0
sourmash,marine4,kingdom,False positives,0
sourmash,marine4,kingdom,Completeness,1
sourmash,marine4,kingdom,Purity,1
sourmash,marine4,kingdom,F1 score,1
sourmash,marine4,kingdom,Jaccard index,1
sourmash,marine4,phylum,True positives,24
sourmash,marine4,phylum,False negatives,11
sourmash,marine4,phylum,False positives,0
sourmash,marine4,phylum,Completeness,0.685714285714286
sourmash,marine4,phylum,Purity,1
sourmash,marine4,phylum,F1 score,0.813559322033898
sourmash,marine4,phylum,Jaccard index,0.685714285714286
sourmash,marine4,class,True positives,33
sourmash,marine4,class,False negatives,18
sourmash,marine4,class,False positives,0
sourmash,marine4,class,Completeness,0.647058823529412
sourmash,marine4,class,Purity,1
sourmash,marine4,class,F1 score,0.785714285714286
sourmash,marine4,class,Jaccard index,0.647058823529412
sourmash,marine4,order,True positives,69
sourmash,marine4,order,False negatives,29
sourmash,marine4,order,False positives,0
sourmash,marine4,order,Completeness,0.704081632653061
sourmash,marine4,order,Purity,1
sourmash,marine4,order,F1 score,0.826347305389222
sourmash,marine4,order,Jaccard index,0.704081632653061
sourmash,marine4,family,True positives,112
sourmash,marine4,family,False negatives,50
sourmash,marine4,family,False positives,0
sourmash,marine4,family,Completeness,0.691358024691358
sourmash,marine4,family,Purity,1
sourmash,marine4,family,F1 score,0.817518248175183
sourmash,marine4,family,Jaccard index,0.691358024691358
sourmash,marine4,genus,True positives,186
sourmash,marine4,genus,False negatives,105
sourmash,marine4,genus,False positives,0
sourmash,marine4,genus,Completeness,0.639175257731959
sourmash,marine4,genus,Purity,1
sourmash,marine4,genus,F1 score,0.779874213836478
sourmash,marine4,genus,Jaccard index,0.639175257731959
sourmash,marine4,species,True positives,232
sourmash,marine4,species,False negatives,184
sourmash,marine4,species,False positives,8
sourmash,marine4,species,Completeness,0.557692307692308
sourmash,marine4,species,Purity,0.966666666666667
sourmash,marine4,species,F1 score,0.707317073170732
sourmash,marine4,species,Jaccard index,0.547169811320755
sourmash,marine4,kingdom,L1 norm error,0.0112575960031785
sourmash,marine4,phylum,L1 norm error,0.28846895740447
sourmash,marine4,class,L1 norm error,0.310132562363709
sourmash,marine4,order,L1 norm error,0.371959323541177
sourmash,marine4,family,L1 norm error,0.424510985579092
sourmash,marine4,genus,L1 norm error,0.498740907400106
sourmash,marine4,species,L1 norm error,0.578545770370567
sourmash,marine4,na,Weighted UniFrac error,0.0210887076339918
sourmash,marine4,na,Unweighted UniFrac error,0.363692775806254
sourmash,marine4,na,Weighted UniFrac (CAMI),2.48361610266231
sourmash,marine4,na,Unweighted UniFrac (CAMI),1227.1671641791
sourmash,marine4,phylum,Sum of abundances,0.997014925373134
sourmash,marine4,class,Sum of abundances,1
sourmash,marine4,order,Sum of abundances,0.991044776119403
sourmash,marine4,family,Sum of abundances,0.983582089552238
sourmash,marine4,genus,Sum of abundances,0.989552238805968
sourmash,marine4,species,Sum of abundances,0.938805970149251
sourmash,marine4,phylum,Taxon counts,24
sourmash,marine4,class,Taxon counts,33
sourmash,marine4,order,Taxon counts,69
sourmash,marine4,family,Taxon counts,112
sourmash,marine4,genus,Taxon counts,186
sourmash,marine4,species,Taxon counts,240
metabuli,marine4,kingdom,Bray-Curtis distance,0.00573812369244975
metabuli,marine4,phylum,Bray-Curtis distance,0.159194162393885
metabuli,marine4,class,Bray-Curtis distance,0.171721594168395
metabuli,marine4,order,Bray-Curtis distance,0.240948779219057
metabuli,marine4,family,Bray-Curtis distance,0.268827846344917
metabuli,marine4,genus,Bray-Curtis distance,0.373438521312428
metabuli,marine4,species,Bray-Curtis distance,0.653455434148099
metabuli,marine4,phylum,Shannon diversity,1.45025673309018
metabuli,marine4,phylum,Shannon equitability,0.358703522913013
metabuli,marine4,class,Shannon diversity,1.89132411649062
metabuli,marine4,class,Shannon equitability,0.394371709629217
metabuli,marine4,order,Shannon diversity,2.90484812910526
metabuli,marine4,order,Shannon equitability,0.510485875702964
metabuli,marine4,family,Shannon diversity,3.41635070534389
metabuli,marine4,family,Shannon equitability,0.529628148299961
metabuli,marine4,genus,Shannon diversity,4.51505453123661
metabuli,marine4,genus,Shannon equitability,0.586038794500239
metabuli,marine4,species,Shannon diversity,5.24058459325838
metabuli,marine4,species,Shannon equitability,0.593500508949714
metabuli,marine4,kingdom,True positives,2
metabuli,marine4,kingdom,False negatives,0
metabuli,marine4,kingdom,False positives,0
metabuli,marine4,kingdom,Completeness,1
metabuli,marine4,kingdom,Purity,1
metabuli,marine4,kingdom,F1 score,1
metabuli,marine4,kingdom,Jaccard index,1
metabuli,marine4,phylum,True positives,32
metabuli,marine4,phylum,False negatives,3
metabuli,marine4,phylum,False positives,25
metabuli,marine4,phylum,Completeness,0.914285714285714
metabuli,marine4,phylum,Purity,0.56140350877193
metabuli,marine4,phylum,F1 score,0.695652173913044
metabuli,marine4,phylum,Jaccard index,0.533333333333333
metabuli,marine4,class,True positives,47
metabuli,marine4,class,False negatives,4
metabuli,marine4,class,False positives,74
metabuli,marine4,class,Completeness,0.92156862745098
metabuli,marine4,class,Purity,0.388429752066116
metabuli,marine4,class,F1 score,0.546511627906977
metabuli,marine4,class,Jaccard index,0.376
metabuli,marine4,order,True positives,85
metabuli,marine4,order,False negatives,13
metabuli,marine4,order,False positives,211
metabuli,marine4,order,Completeness,0.86734693877551
metabuli,marine4,order,Purity,0.287162162162162
metabuli,marine4,order,F1 score,0.431472081218274
metabuli,marine4,order,Jaccard index,0.275080906148867
metabuli,marine4,family,True positives,136
metabuli,marine4,family,False negatives,26
metabuli,marine4,family,False positives,497
metabuli,marine4,family,Completeness,0.839506172839506
metabuli,marine4,family,Purity,0.214849921011058
metabuli,marine4,family,F1 score,0.342138364779874
metabuli,marine4,family,Jaccard index,0.206373292867982
metabuli,marine4,genus,True positives,202
metabuli,marine4,genus,False negatives,89
metabuli,marine4,genus,False positives,2016
metabuli,marine4,genus,Completeness,0.694158075601375
metabuli,marine4,genus,Purity,0.09107303877367
metabuli,marine4,genus,F1 score,0.161020326823436
metabuli,marine4,genus,Jaccard index,0.0875596012136974
metabuli,marine4,species,True positives,204
metabuli,marine4,species,False negatives,212
metabuli,marine4,species,False positives,6632
metabuli,marine4,species,Completeness,0.490384615384615
metabuli,marine4,species,Purity,0.0298420128730252
metabuli,marine4,species,F1 score,0.0562603419746277
metabuli,marine4,species,Jaccard index,0.02894438138479
metabuli,marine4,kingdom,L1 norm error,0.0114762473848995
metabuli,marine4,phylum,L1 norm error,0.315111947801082
metabuli,marine4,class,L1 norm error,0.339264478734485
metabuli,marine4,order,L1 norm error,0.472427715582927
metabuli,marine4,family,L1 norm error,0.525480259236282
metabuli,marine4,genus,L1 norm error,0.72084005649156
metabuli,marine4,species,L1 norm error,1.2011278139955
metabuli,marine4,na,Weighted UniFrac error,0.0278968570557423
metabuli,marine4,na,Unweighted UniFrac error,16.1700025658251
metabuli,marine4,na,Weighted UniFrac (CAMI),3.58572851922673
metabuli,marine4,na,Unweighted UniFrac (CAMI),52407
metabuli,marine4,phylum,Sum of abundances,0.979418987873554
metabuli,marine4,class,Sum of abundances,0.975665788437718
metabuli,marine4,order,Sum of abundances,0.960697693153381
metabuli,marine4,family,Sum of abundances,0.954709180544006
metabuli,marine4,genus,Sum of abundances,0.930277717355482
metabuli,marine4,species,Sum of abundances,0.838117415859271
metabuli,marine4,phylum,Taxon counts,57
metabuli,marine4,class,Taxon counts,121
metabuli,marine4,order,Taxon counts,296
metabuli,marine4,family,Taxon counts,633
metabuli,marine4,genus,Taxon counts,2218
metabuli,marine4,species,Taxon counts,6836
sylph,marine4,kingdom,Bray-Curtis distance,0.000407351747538602
sylph,marine4,phylum,Bray-Curtis distance,0.0194348316254155
sylph,marine4,class,Bray-Curtis distance,0.0256032417089331
sylph,marine4,order,Bray-Curtis distance,0.0302261866392379
sylph,marine4,family,Bray-Curtis distance,0.0310696445992848
sylph,marine4,genus,Bray-Curtis distance,0.0342893076404425
sylph,marine4,species,Bray-Curtis distance,0.0407522469088703
sylph,marine4,phylum,Shannon diversity,1.80019023626109
sylph,marine4,phylum,Shannon equitability,0.506333052383892
sylph,marine4,class,Shannon diversity,2.19341425387459
sylph,marine4,class,Shannon equitability,0.557861527637175
sylph,marine4,order,Shannon diversity,3.32520983773062
sylph,marine4,order,Shannon equitability,0.725241749957793
sylph,marine4,family,Shannon diversity,3.84894655353127
sylph,marine4,family,Shannon equitability,0.756535365606097
sylph,marine4,genus,Shannon diversity,4.73435234166713
sylph,marine4,genus,Shannon equitability,0.834493667770056
sylph,marine4,species,Shannon diversity,5.15264442160148
sylph,marine4,species,Shannon equitability,0.855087790532204
sylph,marine4,kingdom,True positives,2
sylph,marine4,kingdom,False negatives,0
sylph,marine4,kingdom,False positives,0
sylph,marine4,kingdom,Completeness,1
sylph,marine4,kingdom,Purity,1
sylph,marine4,kingdom,F1 score,1
sylph,marine4,kingdom,Jaccard index,1
sylph,marine4,phylum,True positives,35
sylph,marine4,phylum,False negatives,0
sylph,marine4,phylum,False positives,0
sylph,marine4,phylum,Completeness,1
sylph,marine4,phylum,Purity,1
sylph,marine4,phylum,F1 score,1
sylph,marine4,phylum,Jaccard index,1
sylph,marine4,class,True positives,51
sylph,marine4,class,False negatives,0
sylph,marine4,class,False positives,0
sylph,marine4,class,Completeness,1
sylph,marine4,class,Purity,1
sylph,marine4,class,F1 score,1
sylph,marine4,class,Jaccard index,1
sylph,marine4,order,True positives,98
sylph,marine4,order,False negatives,0
sylph,marine4,order,False positives,0
sylph,marine4,order,Completeness,1
sylph,marine4,order,Purity,1
sylph,marine4,order,F1 score,1
sylph,marine4,order,Jaccard index,1
sylph,marine4,family,True positives,162
sylph,marine4,family,False negatives,0
sylph,marine4,family,False positives,0
sylph,marine4,family,Completeness,1
sylph,marine4,family,Purity,1
sylph,marine4,family,F1 score,1
sylph,marine4,family,Jaccard index,1
sylph,marine4,genus,True positives,291
sylph,marine4,genus,False negatives,0
sylph,marine4,genus,False positives,0
sylph,marine4,genus,Completeness,1
sylph,marine4,genus,Purity,1
sylph,marine4,genus,F1 score,1
sylph,marine4,genus,Jaccard index,1
sylph,marine4,species,True positives,411
sylph,marine4,species,False negatives,5
sylph,marine4,species,False positives,3
sylph,marine4,species,Completeness,0.987980769230769
sylph,marine4,species,Purity,0.992753623188406
sylph,marine4,species,F1 score,0.990361445783133
sylph,marine4,species,Jaccard index,0.98090692124105
sylph,marine4,kingdom,L1 norm error,0.000814703495077204
sylph,marine4,phylum,L1 norm error,0.038869663250831
sylph,marine4,class,L1 norm error,0.0512064834178663
sylph,marine4,order,L1 norm error,0.0604523732784759
sylph,marine4,family,L1 norm error,0.0621392891985695
sylph,marine4,genus,L1 norm error,0.0685786152808849
sylph,marine4,species,L1 norm error,0.0815044938177405
sylph,marine4,na,Weighted UniFrac error,0.00307764038456287
sylph,marine4,na,Unweighted UniFrac error,0.043525012878092
sylph,marine4,na,Weighted UniFrac (CAMI),0.363565621739444
sylph,marine4,na,Unweighted UniFrac (CAMI),180
sylph,marine4,phylum,Sum of abundances,1
sylph,marine4,class,Sum of abundances,1
sylph,marine4,order,Sum of abundances,1
sylph,marine4,family,Sum of abundances,1
sylph,marine4,genus,Sum of abundances,1
sylph,marine4,species,Sum of abundances,1
sylph,marine4,phylum,Taxon counts,35
sylph,marine4,class,Taxon counts,51
sylph,marine4,order,Taxon counts,98
sylph,marine4,family,Taxon counts,162
sylph,marine4,genus,Taxon counts,291
sylph,marine4,species,Taxon counts,414
metaphlan42,marine4,kingdom,Bray-Curtis distance,0.00130588663442326
metaphlan42,marine4,phylum,Bray-Curtis distance,0.0774623723120774
metaphlan42,marine4,class,Bray-Curtis distance,0.0832632376007483
metaphlan42,marine4,order,Bray-Curtis distance,0.0990051354332845
metaphlan42,marine4,family,Bray-Curtis distance,0.114715357710322
metaphlan42,marine4,genus,Bray-Curtis distance,0.17688571130551
metaphlan42,marine4,species,Bray-Curtis distance,0.225712101733216
metaphlan42,marine4,phylum,Shannon diversity,1.88974366464486
metaphlan42,marine4,phylum,Shannon equitability,0.555611289963228
metaphlan42,marine4,class,Shannon diversity,2.24011568812178
metaphlan42,marine4,class,Shannon equitability,0.595585350211738
metaphlan42,marine4,order,Shannon diversity,3.33581544770802
metaphlan42,marine4,order,Shannon equitability,0.750861423757872
metaphlan42,marine4,family,Shannon diversity,3.86287317118184
metaphlan42,marine4,family,Shannon equitability,0.781698237312393
metaphlan42,marine4,genus,Shannon diversity,4.66379290361608
metaphlan42,marine4,genus,Shannon equitability,0.841053861722507
metaphlan42,marine4,species,Shannon diversity,4.97546139384992
metaphlan42,marine4,species,Shannon equitability,0.842922321753439
